"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2013","2013",,,"0","Units",,,5.02273778349678,,
"AUT","Austria","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2014","2014",,,"0","Units",,,4.93421999545124,,
"AUT","Austria","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2015","2015",,,"0","Units",,,4.92695498810626,,
"AUT","Austria","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2016","2016",,,"0","Units",,,4.89051487809485,,
"AUT","Austria","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2017","2017",,,"0","Units",,,4.83608933428889,,
"AUT","Austria","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2018","2018",,,"0","Units",,,4.77846044617223,,
"AUT","Austria","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2019","2019",,,"0","Units",,,4.78897752330151,,
"AUT","Austria","TLYCG090GS13S","General government expenditure by function, education, percentage of GDP","2020","2020",,,"0","Units",,,5.04736112362065,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2000","2000",,,"0","Units",,,20.7797394535971,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2001","2001",,,"0","Units",,,20.6171787807536,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2002","2002",,,"0","Units",,,20.8723329353067,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2003","2003",,,"0","Units",,,20.9721789374615,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2004","2004",,,"0","Units",,,20.5613607458952,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2005","2005",,,"0","Units",,,20.232181021488,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2006","2006",,,"0","Units",,,19.8579517292017,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2007","2007",,,"0","Units",,,19.4054806434457,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2008","2008",,,"0","Units",,,19.582157537034,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2009","2009",,,"0","Units",,,21.2356361364489,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2010","2010",,,"0","Units",,,21.4004356386068,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2011","2011",,,"0","Units",,,20.6943240911691,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2012","2012",,,"0","Units",,,20.9110071568751,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2013","2013",,,"0","Units",,,21.3027005633043,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2014","2014",,,"0","Units",,,21.4503385857141,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2015","2015",,,"0","Units",,,21.1860293178104,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2016","2016",,,"0","Units",,,20.9928274804853,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2017","2017",,,"0","Units",,,20.5966549822807,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2018","2018",,,"0","Units",,,20.1709048225901,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2019","2019",,,"0","Units",,,20.1682661767063,,
"AUT","Austria","TLYCG100GS13S","General government expenditure by function, social protection, percentage of GDP","2020","2020",,,"0","Units",,,22.7826750445252,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2000","2000",,,"0","Units",,,49.3982675472469,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2001","2001",,,"0","Units",,,49.3794803486032,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2002","2002",,,"0","Units",,,49.9034787537982,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2003","2003",,,"0","Units",,,51.0473676761254,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2004","2004",,,"0","Units",,,49.3189299766828,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2005","2005",,,"0","Units",,,51.8619677097229,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2006","2006",,,"0","Units",,,48.7895027394922,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2007","2007",,,"0","Units",,,48.5631029026634,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2008","2008",,,"0","Units",,,50.7754949564043,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2009","2009",,,"0","Units",,,54.6807137529988,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2010","2010",,,"0","Units",,,53.8782139455268,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2011","2011",,,"0","Units",,,55.3044968212703,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2012","2012",,,"0","Units",,,56.4775993870132,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2013","2013",,,"0","Units",,,56.1163968641824,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2014","2014",,,"0","Units",,,55.599867296372,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2015","2015",,,"0","Units",,,53.7195939346496,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2016","2016",,,"0","Units",,,53.1177419921118,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2017","2017",,,"0","Units",,,52.0303219794805,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2018","2018",,,"0","Units",,,52.2651411539769,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2019","2019",,,"0","Units",,,51.8551118260924,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2020","2020",,,"0","Units",,,58.9013938524177,,
"BEL","Belgium","TLYCGTGS13S","General government expenditure by function, total expenditure, percentage of GDP","2021","2021",,,"0","Units",,,55.4919695264851,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2000","2000",,,"0","Units",,,11.410137594568,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2001","2001",,,"0","Units",,,10.9996069380169,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2002","2002",,,"0","Units",,,10.5305685988848,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2003","2003",,,"0","Units",,,10.2672757700741,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2004","2004",,,"0","Units",,,9.52430044232239,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2005","2005",,,"0","Units",,,9.28929265353622,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2006","2006",,,"0","Units",,,8.56729862848549,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2007","2007",,,"0","Units",,,8.70260628853651,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2008","2008",,,"0","Units",,,8.71312045637853,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2009","2009",,,"0","Units",,,9.10645799612553,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2010","2010",,,"0","Units",,,8.64151328922364,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2011","2011",,,"0","Units",,,8.77263957179312,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2012","2012",,,"0","Units",,,8.76295106851899,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2013","2013",,,"0","Units",,,8.62881795968235,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2014","2014",,,"0","Units",,,8.41720154648858,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2015","2015",,,"0","Units",,,8.0206593978326,,
"BEL","Belgium","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2016","2016",,,"0","Units",,,7.92772968525081,,
